AETHALOMETER
Serial number = AE33-S07-00604
Application version = 1.4.2.0
Number of channels = 7

Date(yyyy/MM/dd); Time(hh:mm:ss); Timebase; RefCh1; Sen1Ch1; Sen2Ch1; RefCh2; Sen1Ch2; Sen2Ch2; RefCh3; Sen1Ch3; Sen2Ch3; RefCh4; Sen1Ch4; Sen2Ch4; RefCh5; Sen1Ch5; Sen2Ch5; RefCh6; Sen1Ch6; Sen2Ch6; RefCh7; Sen1Ch7; Sen2Ch7; Flow1; Flow2; FlowC; Pressure(Pa); Temperature(°C); BB(%); ContTemp; SupplyTemp; Status; ContStatus; DetectStatus; LedStatus; ValveStatus; LedTemp; BC11; BC12; BC1; BC21; BC22; BC2; BC31; BC32; BC3; BC41; BC42; BC4; BC51; BC52; BC5; BC61; BC62; BC6; BC71; BC72; BC7; K1; K2; K3; K4; K5; K6; K7; TapeAdvCount;
2018/08/24 03:29:00 60 903761 756117 834511 939242 819105 873768 939083 812517 871548 902718 804225 851113 844897 848966 891661 656913 903802 912974 713091 909850 912719 3780 1212 4992 101325 21.11 15.8 28 41 0 0 10 10 00000 28 28 13 31 26 37 27 25 7 26 31 58 32 15 -26 16 29 17 30 23 -25 23 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 03:30:00 60 903751 756084 834482 939203 819053 873733 939075 812490 871537 902672 804172 851065 844889 848933 891641 656911 903782 912963 713073 909811 912700 3780 1212 4992 101325 21.11 0.0 28 41 0 0 10 10 00000 29 24 54 26 20 -4 22 26 13 27 18 20 18 39 53 40 33 49 34 33 -26 34 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 03:31:00 60 903762 756061 834482 939192 819021 873713 939068 812465 871517 902679 804168 851069 844880 848907 891619 656895 903750 912938 713057 909785 912672 3780 1213 4993 101325 21.11 100.0 28 40 0 0 10 10 00000 29 31 28 34 26 32 27 24 50 25 15 11 16 26 57 27 19 16 20 12 48 12 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 03:32:00 60 903730 756006 834447 939217 819021 873725 939083 812456 871514 902690 804169 851075 844905 848911 891634 656897 903749 912936 713085 909810 912700 3780 1213 4993 101325 21.11 15.0 28 41 0 0 10 10 00000 29 27 15 30 25 37 26 28 62 29 13 19 13 33 52 34 7 28 7 22 51 23 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 03:33:00 60 903724 755985 834432 939199 818986 873700 939062 812414 871491 902700 804156 851073 844863 848874 891594 656893 903734 912920 713049 909765 912655 3780 1213 4993 101325 21.11 0.0 29 41 0 0 10 10 00000 28 16 26 17 22 27 23 30 13 32 32 49 33 -8 -20 -8 18 62 19 -2 -7 -2 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 03:34:00 60 903793 756006 834494 939215 818977 873708 939099 812429 871524 902759 804189 851119 844910 848907 891639 656938 903776 912979 713080 909784 912694 3780 1212 4992 101325 21.11 0.0 28 38 0 0 10 10 00000 29 36 5 39 26 23 28 22 5 23 28 41 30 22 21 23 38 21 39 43 4 44 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 03:35:00 60 903767 755961 834457 939212 818945 873690 939105 812409 871524 902736 804149 851087 844900 848874 891620 656906 903729 912941 713091 909791 912699 3780 1214 4994 101325 21.11 100.0 28 41 0 0 10 10 00000 29 23 36 25 33 51 35 32 21 34 28 44 30 35 39 37 6 -39 6 15 58 15 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 03:36:00 60 903714 755898 834402 939179 818897 873657 939069 812370 871489 902726 804129 851092 844857 848809 891571 656866 903664 912879 713061 909746 912655 3780 1214 4994 101325 21.11 60.8 29 40 0 0 10 10 00000 29 18 17 20 22 8 23 10 6 10 16 -62 17 34 17 35 19 38 20 14 36 14 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 03:37:00 60 903791 755922 834459 939219 818902 873686 939095 812377 871490 902779 804159 851126 844913 848857 891628 656932 903742 912975 713098 909775 912702 3780 1213 4993 101325 21.11 0.0 28 41 0 0 10 10 00000 28 39 39 43 34 27 36 20 85 21 25 68 26 13 10 13 25 -26 25 38 2 39 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 03:38:00 60 903741 755762 834390 939218 818808 873677 939073 812274 871463 902787 804089 851124 844926 848794 891624 656939 903681 912959 713096 909733 912704 3780 1212 4992 101325 21.11 33.3 28 41 0 0 10 10 00000 29 115 63 125 106 27 112 107 24 112 112 41 117 117 81 122 136 154 140 82 -29 84 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 03:39:00 60 903760 755748 834406 939208 818774 873656 939061 812241 871452 902781 804065 851108 844903 848761 891600 656941 903676 912965 713079 909699 912673 3780 1213 4993 101325 21.11 16.1 28 39 0 0 10 10 00000 29 29 4 32 29 39 30 29 -1 30 27 44 28 15 -1 16 15 -19 15 26 59 26 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 03:40:00 60 903730 755705 834372 939196 818749 873644 939062 812223 871447 902774 804043 851100 844906 848752 891590 656918 903647 912933 713100 909710 912696 3780 1213 4993 101325 21.11 0.0 28 41 0 0 10 10 00000 29 17 17 19 17 3 18 24 22 25 23 6 24 19 60 19 -5 0 -5 33 25 34 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 03:41:00 60 903718 755670 834357 939170 818706 873607 939069 812203 871440 902767 804034 851102 844929 848747 891599 656909 903610 912915 713046 909636 912624 3780 1213 4993 101325 21.11 100.0 28 41 0 0 10 10 00000 28 24 11 26 23 43 24 33 50 35 4 -37 4 43 70 45 48 33 49 11 19 11 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 03:42:00 60 903765 755682 834383 939229 818734 873665 939116 812224 871475 902856 804091 851166 844967 848776 891648 656956 903672 912984 713144 909741 912745 3780 1212 4992 101325 21.11 0.0 29 39 0 0 10 10 00000 29 27 48 29 27 -10 28 25 32 26 32 85 34 14 -41 15 5 -22 5 42 29 43 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 03:43:00 60 903684 755593 834298 939166 818654 873594 939046 812147 871411 902786 804011 851102 844900 848703 891579 656867 903528 912856 713039 909606 912616 3780 1213 4993 101325 21.11 100.0 28 41 0 0 10 10 00000 29 21 28 22 29 41 30 21 -4 22 26 -9 27 9 -8 9 42 26 43 2 -35 2 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 03:44:00 60 903686 755576 834293 939149 818621 873568 939041 812121 871391 902742 803942 851049 844858 848645 891539 656868 903518 912838 713032 909576 912590 3780 1214 4994 101325 21.11 0.0 29 40 0 0 10 10 00000 28 18 19 20 21 34 22 28 57 29 43 49 45 24 -20 25 22 115 23 44 110 45 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 03:45:00 60 903721 755572 834314 939164 818618 873580 939061 812114 871411 902810 803994 851109 844919 848685 891578 656886 903536 912875 713050 909593 912613 3780 1214 4994 101325 21.11 51.8 29 41 0 0 10 10 00000 29 32 31 35 18 6 19 31 -5 32 12 18 13 33 116 34 13 -71 13 12 0 13 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 03:46:00 60 903719 755543 834305 939158 818576 873552 939066 812100 871399 902792 803962 851085 844895 848652 891555 656881 903508 912848 713057 909584 912617 3780 1214 4994 101325 21.11 16.1 28 41 0 0 10 10 00000 29 27 20 29 42 75 44 23 61 24 23 30 24 14 -11 14 41 119 42 37 32 38 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 03:47:00 60 903710 755499 834279 939163 818558 873558 939060 812069 871378 902778 803925 851062 844883 848614 891533 656871 903490 912837 713048 909554 912594 3780 1213 4993 101325 21.11 0.0 29 39 0 0 10 10 00000 29 35 49 38 25 -4 27 33 57 34 36 42 37 40 43 42 8 -17 8 38 74 39 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 03:48:00 60 903705 755473 834281 939155 818538 873551 939072 812073 871392 902807 803940 851094 844881 848592 891537 656869 903462 912824 713070 909565 912629 3780 1212 4992 101325 21.11 0.0 28 41 0 0 10 10 00000 28 21 -18 23 15 -1 16 8 -11 8 16 -20 16 31 -28 32 49 61 50 35 -44 36 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 03:49:00 60 903710 755443 834259 939165 818518 873555 939041 812029 871364 902812 803930 851096 844917 848613 891564 656888 903489 912852 713060 909560 912613 3780 1213 4993 101325 21.11 0.0 29 41 0 0 10 10 00000 28 33 73 36 33 18 35 22 -3 23 21 12 22 23 50 24 -2 -10 -2 -16 21 -16 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 03:50:00 60 903729 755439 834274 939205 818525 873572 939099 812037 871403 902881 803965 851149 844938 848615 891578 656931 903528 912902 713090 909581 912653 3780 1213 4993 101325 21.11 0.0 29 38 0 0 10 10 00000 29 19 7 21 32 67 34 54 55 56 39 52 40 29 37 31 39 58 40 36 -10 37 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 03:51:00 60 903682 755373 834224 939142 818449 873507 939064 812002 871361 902792 803868 851058 844890 848558 891507 656853 903413 912796 713048 909504 912578 3780 1213 4993 101325 21.11 0.0 29 41 0 0 10 10 00000 29 26 18 28 24 21 25 6 35 6 26 30 27 14 93 14 15 -14 15 49 137 50 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 03:52:00 60 903704 755363 834243 939177 818452 873530 939059 811979 871359 902877 803923 851138 844918 848568 891548 656921 903475 912872 713076 909534 912615 3780 1213 4993 101325 21.11 100.0 28 40 0 0 10 10 00000 29 28 4 30 31 32 33 24 -10 25 30 1 31 28 -52 29 61 110 62 12 -8 12 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 03:53:00 60 903686 755316 834191 939164 818413 873507 939048 811945 871340 902825 803864 851074 844889 848524 891511 656885 903419 912823 713052 909490 912576 3780 1213 4993 101325 21.11 16.9 29 41 0 0 10 10 00000 28 31 97 34 32 36 33 31 32 33 19 64 19 23 29 24 13 -6 13 28 53 28 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 03:54:00 60 903662 755272 834182 939150 818386 873489 939041 811921 871326 902817 803841 851062 844885 848501 891496 656869 903392 912800 713049 909476 912570 3780 1213 4993 101325 21.11 0.0 28 41 0 0 10 10 00000 29 23 -36 25 17 17 18 23 28 24 23 19 24 29 49 30 10 5 10 21 14 22 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 03:55:00 60 903624 755207 834124 939128 818347 873464 939029 811888 871302 902833 803833 851077 844887 848485 891494 656851 903363 912776 713040 909447 912553 3780 1212 4992 101325 21.11 0.0 28 40 0 0 10 10 00000 29 32 63 35 23 15 24 29 48 30 32 0 34 28 19 29 8 -6 8 36 35 37 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 03:56:00 60 903648 755208 834145 939146 818328 873473 939006 811849 871284 902843 803813 851075 844870 848453 891474 656855 903339 912770 713043 909448 912564 3780 1214 4994 101325 21.11 100.0 28 41 0 0 10 10 00000 28 19 3 20 40 26 42 24 -12 25 42 49 44 23 9 24 57 69 58 6 -46 6 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 03:57:00 60 903686 755209 834171 939146 818313 873469 939021 811838 871295 902885 803842 851108 844890 848466 891490 656870 903349 912789 713058 909453 912567 3780 1213 4993 101325 21.11 0.0 28 41 0 0 10 10 00000 29 30 25 32 17 13 18 30 11 32 12 28 13 11 23 11 21 11 21 29 104 30 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 03:58:00 60 903742 755221 834210 939197 818324 873502 939064 811861 871333 902949 803884 851172 844958 848505 891563 656952 903440 912892 713110 909506 912627 3780 1213 4993 101325 21.11 41.6 28 38 0 0 10 10 00000 28 34 35 37 38 48 40 18 7 19 22 -16 23 45 -6 47 42 65 43 28 42 28 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 03:59:00 60 903662 755129 834121 939160 818275 873460 939033 811811 871287 902872 803798 851085 844874 848415 891469 656863 903309 912766 713054 909416 912554 3780 1213 4993 101325 21.11 0.0 29 41 0 0 10 10 00000 28 24 42 27 19 25 20 29 64 31 25 62 27 9 25 9 17 14 17 39 9 39 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 04:00:00 60 903669 755103 834116 939144 818226 873435 939022 811778 871265 902885 803792 851093 844885 848408 891472 656856 903281 912744 713047 909393 912545 3780 1213 4993 101325 21.11 40.5 28 40 0 0 10 10 00000 29 31 31 34 40 34 42 30 44 31 26 18 27 28 39 29 36 73 36 29 0 30 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 04:01:00 60 903657 755075 834108 939169 818232 873451 939028 811768 871269 902932 803811 851119 844901 848404 891478 656865 903280 912757 713045 909379 912533 3780 1213 4993 101325 21.11 0.0 28 41 0 0 10 10 00000 29 17 -8 19 18 24 19 19 6 20 33 79 35 31 50 32 26 -3 27 24 61 24 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 04:02:00 60 903638 755028 834068 939146 818183 873428 939018 811737 871255 902903 803771 851098 844902 848385 891472 656857 903245 912731 713040 909358 912527 3780 1213 4993 101325 21.11 12.2 28 41 0 0 10 10 00000 29 30 62 33 33 5 35 28 17 30 21 -27 22 31 32 32 46 89 48 30 -2 31 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 04:03:00 60 903638 754998 834065 939128 818145 873398 939011 811699 871234 902891 803741 851087 844873 848350 891441 656841 903217 912714 713052 909366 912537 3780 1213 4993 101325 21.11 72.1 28 39 0 0 10 10 00000 29 29 8 32 25 44 27 41 54 43 28 -1 29 9 2 9 12 -31 12 15 34 16 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 04:04:00 60 903624 754958 834041 939123 818117 873390 939006 811689 871225 902914 803737 851094 844886 848343 891448 656875 903241 912733 713009 909307 912488 3780 1213 4993 101325 21.11 100.0 28 41 0 0 10 10 00000 29 28 30 30 27 11 29 7 16 8 36 63 37 31 31 32 44 168 45 9 -39 9 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 04:05:00 60 903617 754922 834029 939095 818070 873351 939013 811670 871218 902900 803706 851081 844873 848315 891430 656819 903161 912659 713037 909319 912499 3780 1213 4993 101325 21.11 0.0 28 41 0 0 10 10 00000 29 29 15 32 26 43 27 32 50 33 27 -1 28 23 20 24 6 -23 6 49 160 50 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 04:06:00 60 903691 754960 834090 939169 818109 873415 939056 811689 871259 903013 803799 851182 844932 848353 891487 656896 903265 912775 713095 909389 912583 3780 1213 4993 101325 21.11 100.0 28 38 0 0 10 10 00000 29 23 20 25 29 16 31 23 -4 24 11 24 12 33 24 34 4 -54 4 8 -63 8 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 04:07:00 60 903642 754881 834016 939132 818056 873371 939014 811622 871209 902952 803700 851105 844864 848276 891412 656849 903169 912698 713049 909310 912515 3780 1213 4993 101325 21.11 0.0 28 41 0 0 10 10 00000 29 37 79 40 24 32 25 39 41 41 65 84 68 13 15 14 61 70 62 42 59 43 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 04:08:00 60 903606 754826 833986 939128 818023 873363 938998 811594 871186 902926 803674 851080 844889 848276 891429 656858 903171 912707 713007 909244 912454 3780 1212 4992 101325 21.11 34.1 28 40 0 0 10 10 00000 28 24 -9 26 34 14 36 18 30 19 4 2 4 39 43 40 20 21 21 26 47 26 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 04:09:00 60 903663 754840 834014 939139 818017 873370 939017 811585 871206 902997 803719 851140 844901 848277 891445 656874 903181 912732 713054 909287 912514 3779 1213 4992 101325 21.11 0.0 29 42 0 0 10 10 00000 28 33 68 36 18 11 19 32 -9 34 27 30 28 17 -15 18 23 -17 24 35 1 36 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 04:10:00 60 903639 754777 833979 939132 817978 873353 939015 811550 871171 902961 803667 851103 844866 848224 891388 656829 903107 912659 713032 909248 912482 3780 1213 4993 101325 21.11 69.3 29 41 0 0 10 10 00000 29 42 35 45 38 35 40 42 122 44 29 13 30 28 92 29 23 62 24 23 25 23 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 04:11:00 60 903628 754741 833964 939114 817933 873328 938999 811517 871162 902943 803631 851083 844865 848182 891389 656846 903096 912677 713014 909197 912446 3780 1214 4994 101325 21.11 0.0 29 40 0 0 10 10 00000 29 26 13 28 33 27 35 24 -22 26 29 13 30 63 -9 66 66 33 68 58 83 60 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 04:12:00 60 903619 754632 833952 939145 817846 873336 939017 811429 871171 902995 803570 851115 844896 848134 891417 656856 903058 912676 713022 909179 912457 3780 1213 4993 101325 21.11 100.0 28 41 0 0 10 10 00000 29 99 10 107 130 69 138 132 28 138 156 73 163 122 22 127 100 89 103 59 -5 60 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 04:13:00 60 903659 754628 833971 939139 817834 873332 939002 811411 871154 902979 803548 851107 844894 848123 891413 656855 903058 912685 713037 909171 912483 3780 1213 4993 101325 21.11 0.0 28 41 0 0 10 10 00000 28 36 49 40 8 -5 8 6 11 7 11 -30 12 14 9 14 -3 -62 -3 56 -44 58 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 04:14:00 60 903682 754630 833990 939172 817839 873360 939053 811415 871193 903029 803566 851135 844926 848141 891437 656903 903089 912727 713072 909200 912508 3780 1215 4995 101325 21.11 0.0 28 38 0 0 10 10 00000 29 17 6 18 27 9 29 51 31 53 39 82 40 22 45 23 68 147 69 32 127 33 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 04:15:00 60 903575 754513 833884 939092 817742 873275 938986 811341 871123 902904 803451 851023 844834 848027 891328 656798 902943 912586 713004 909105 912430 3780 1212 4992 101325 21.11 85.5 29 41 0 0 10 10 00000 28 27 20 29 31 35 33 21 29 22 5 -25 6 33 55 35 3 -29 3 17 -58 18 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 04:16:00 60 903597 754498 833886 939101 817734 873282 939001 811329 871131 902963 803483 851079 844864 848042 891362 656833 902987 912640 713017 909107 912429 3780 1213 4993 101325 21.11 0.0 28 40 0 0 10 10 00000 29 32 50 35 18 5 19 32 22 33 30 -2 31 23 -11 24 8 -32 8 30 114 31 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 04:17:00 60 903642 754514 833924 939119 817728 873294 939021 811332 871154 903008 803500 851113 844902 848067 891394 656856 903002 912663 713025 909114 912443 3780 1213 4993 101325 21.11 100.0 28 41 0 0 10 10 00000 28 21 10 23 25 16 26 18 -16 19 34 36 35 20 37 21 32 53 33 7 -24 7 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 04:18:00 60 903621 754474 833892 939115 817693 873285 939029 811315 871143 903032 803500 851131 844896 848041 891383 656857 902989 912654 713024 909103 912443 3780 1214 4994 101325 21.11 82.4 28 41 0 0 10 10 00000 29 22 35 24 36 18 38 30 68 32 31 20 32 31 21 32 28 62 28 20 -8 21 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 04:19:00 60 903655 754469 833913 939137 817694 873290 939034 811302 871147 903050 803508 851143 844929 848069 891418 656899 903030 912705 713053 909130 912478 3780 1213 4993 101325 21.11 3.2 28 38 0 0 10 10 00000 29 33 28 35 21 51 22 22 2 23 12 21 12 8 -1 8 32 44 33 21 14 21 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 04:20:00 60 903612 754411 833859 939122 817647 873272 939014 811270 871128 903026 803463 851109 844887 848008 891367 656856 902968 912651 713017 909075 912430 3780 1213 4993 101325 21.11 100.0 28 41 0 0 10 10 00000 28 22 39 23 39 13 41 19 2 20 34 49 36 29 31 30 6 -34 6 19 12 19 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
2018/08/24 04:21:00 60 903627 754386 833861 939121 817638 873267 939002 811247 871106 903031 803451 851109 844884 848000 891361 656828 902911 912611 713033 909083 912446 3780 1214 4994 101325 21.11 0.0 28 40 0 0 10 10 00000 29 37 32 40 9 14 10 16 40 17 24 20 25 8 13 8 36 7 37 26 29 26 0.007421013 0.007529292 0.007706845 0.008055317 0.008324913 0.008867839 0.009096367 35
